poem_id,author,song_title,rank,lemma,tfidf_score
936,Ефтим Клетников,НА ТАТКО МИ МУ ЧИТАМ СКАЗНА НА КРАЈОТ ОД БРАЗДАТА - 4,4,сказна,0.3068
936,Ефтим Клетников,НА ТАТКО МИ МУ ЧИТАМ СКАЗНА НА КРАЈОТ ОД БРАЗДАТА - 4,5,фрлен,0.3024
936,Ефтим Клетников,НА ТАТКО МИ МУ ЧИТАМ СКАЗНА НА КРАЈОТ ОД БРАЗДАТА - 4,6,собира,0.2877
936,Ефтим Клетников,НА ТАТКО МИ МУ ЧИТАМ СКАЗНА НА КРАЈОТ ОД БРАЗДАТА - 4,7,бразда,0.2846
936,Ефтим Клетников,НА ТАТКО МИ МУ ЧИТАМ СКАЗНА НА КРАЈОТ ОД БРАЗДАТА - 4,8,тежина,0.2816
936,Ефтим Клетников,НА ТАТКО МИ МУ ЧИТАМ СКАЗНА НА КРАЈОТ ОД БРАЗДАТА - 4,9,жито,0.2736
936,Ефтим Клетников,НА ТАТКО МИ МУ ЧИТАМ СКАЗНА НА КРАЈОТ ОД БРАЗДАТА - 4,10,иден,0.2736
937,Ефтим Клетников,НА ТАТКО МИ МУ ЧИТАМ СКАЗНА НА КРАЈОТ ОД БРАЗДАТА - 5,1,благослови,0.3498
937,Ефтим Клетников,НА ТАТКО МИ МУ ЧИТАМ СКАЗНА НА КРАЈОТ ОД БРАЗДАТА - 5,2,вршидба,0.3498
937,Ефтим Клетников,НА ТАТКО МИ МУ ЧИТАМ СКАЗНА НА КРАЈОТ ОД БРАЗДАТА - 5,3,сказна,0.2926
937,Ефтим Клетников,НА ТАТКО МИ МУ ЧИТАМ СКАЗНА НА КРАЈОТ ОД БРАЗДАТА - 5,4,празник,0.2776
937,Ефтим Клетников,НА ТАТКО МИ МУ ЧИТАМ СКАЗНА НА КРАЈОТ ОД БРАЗДАТА - 5,5,жито,0.261
937,Ефтим Клетников,НА ТАТКО МИ МУ ЧИТАМ СКАЗНА НА КРАЈОТ ОД БРАЗДАТА - 5,6,допир,0.2484
937,Ефтим Клетников,НА ТАТКО МИ МУ ЧИТАМ СКАЗНА НА КРАЈОТ ОД БРАЗДАТА - 5,7,леб,0.2484
937,Ефтим Клетников,НА ТАТКО МИ МУ ЧИТАМ СКАЗНА НА КРАЈОТ ОД БРАЗДАТА - 5,8,заедно,0.2368
937,Ефтим Клетников,НА ТАТКО МИ МУ ЧИТАМ СКАЗНА НА КРАЈОТ ОД БРАЗДАТА - 5,9,татко,0.2353
937,Ефтим Клетников,НА ТАТКО МИ МУ ЧИТАМ СКАЗНА НА КРАЈОТ ОД БРАЗДАТА - 5,10,доаѓа,0.2311
938,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 1,1,детство,0.2468
938,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 1,2,слика,0.2171
938,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 1,3,бериќетен,0.1873
938,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 1,4,бувнува,0.1873
938,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 1,5,именден,0.1873
938,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 1,6,потсетен,0.1873
938,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 1,7,придодава,0.1873
938,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 1,8,снегот-скаски,0.1873
938,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 1,9,февруари,0.1873
938,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 1,10,вршидба,0.1698
939,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 2,1,забележува,0.3703
939,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 2,2,здравица,0.3255
939,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 2,3,средполен,0.1959
939,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 2,4,сенка,0.1822
939,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 2,5,селанин,0.1775
939,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 2,6,априлски,0.1716
939,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 2,7,паѓи,0.1716
939,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 2,8,бликне,0.1668
939,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 2,9,наеднаш,0.1627
939,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 2,10,потекло,0.1627
940,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 3,1,гранче,0.2862
940,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 3,2,татко,0.2147
940,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 3,3,жуборат,0.1761
940,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 3,4,пресјајно,0.1761
940,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 3,5,присои,0.1761
940,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 3,6,распупува,0.1761
940,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 3,7,смаен,0.1761
940,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 3,8,дете,0.1695
940,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 3,9,грејнува,0.1664
940,Ефтим Клетников,НА МОЈОТ ИМЕНДЕН ТАТКО МИ КРЕВА ЗДРАВИЦА - 3,10,пени,0.1664
941,Ефтим Клетников,ТИХА БЕСЕДА СО ТАТКО МИ,1,кандило,0.2788
941,Ефтим Клетников,ТИХА БЕСЕДА СО ТАТКО МИ,2,гроб,0.2724
941,Ефтим Клетников,ТИХА БЕСЕДА СО ТАТКО МИ,3,масло,0.2709
941,Ефтим Клетников,ТИХА БЕСЕДА СО ТАТКО МИ,4,потајум,0.2709
941,Ефтим Клетников,ТИХА БЕСЕДА СО ТАТКО МИ,5,праша,0.2079
941,Ефтим Клетников,ТИХА БЕСЕДА СО ТАТКО МИ,6,височинка,0.1591
941,Ефтим Клетников,ТИХА БЕСЕДА СО ТАТКО МИ,7,дофаќа,0.1591
941,Ефтим Клетников,ТИХА БЕСЕДА СО ТАТКО МИ,8,ветер,0.1518
941,Ефтим Клетников,ТИХА БЕСЕДА СО ТАТКО МИ,9,одговори,0.1504
941,Ефтим Клетников,ТИХА БЕСЕДА СО ТАТКО МИ,10,дамнина,0.1442
942,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-1,1,невеста,0.4126
942,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-1,2,налева,0.283
942,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-1,3,полива,0.283
942,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-1,4,вода,0.1732
942,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-1,5,грнчар,0.1497
942,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-1,6,дотекува,0.1497
942,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-1,7,ловор,0.1497
942,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-1,8,минерал,0.1497
942,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-1,9,размодрен,0.1497
942,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-1,10,вреден,0.1415
943,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-2,1,камен,0.2136
943,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-2,2,заискрен,0.2047
943,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-2,3,поосамен,0.2047
943,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-2,4,посетува,0.2047
943,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-2,5,сестар,0.2047
943,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-2,6,здружен,0.1794
943,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-2,7,поплава,0.1794
943,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-2,8,шибјак,0.1794
943,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-2,9,отпосле,0.1744
943,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-2,10,потпрен,0.1744
944,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-3,1,излегува,0.2183
944,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-3,2,богородичино,0.1757
944,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-3,3,заитано,0.1757
944,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-3,4,замисленост,0.1757
944,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-3,5,зглавје,0.1757
944,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-3,6,поткренат,0.1757
944,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-3,7,потпрела,0.1757
944,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-3,8,раздиплува,0.1757
944,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-3,9,еутихиј,0.166
944,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-3,10,михаило,0.166
945,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-4,1,густина,0.3306
945,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-4,2,истовремено,0.1824
945,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-4,3,претеж,0.1824
945,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-4,4,расчатали,0.1824
945,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-4,5,сржта,0.1824
945,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-4,6,општ,0.1724
945,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-4,7,хармонија,0.1724
945,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-4,8,цврстина,0.1724
945,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-4,9,амбара,0.1598
945,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-4,10,обновен,0.1553
946,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-5,1,созрее,0.361
946,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-5,2,делница,0.251
946,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-5,3,надземен,0.2406
946,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-5,4,молитва,0.2012
946,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-5,5,густ,0.1848
946,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-5,6,подземен,0.1779
946,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-5,7,сјај,0.1618
946,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-5,8,свој,0.1482
946,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-5,9,мојсие,0.1327
946,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-5,10,тивнее,0.1327
947,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-6,1,трудница,0.3094
947,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-6,2,колиба,0.2925
947,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-6,3,вода,0.179
947,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-6,4,бродоломен,0.1547
947,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-6,5,вестителски,0.1547
947,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-6,6,претскажан,0.1547
947,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-6,7,мрак,0.1476
947,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-6,8,вирје,0.1462
947,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-6,9,зачнува,0.1462
947,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-6,10,напира,0.1462
948,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-7,1,извел,0.3136
948,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-7,2,причест,0.3136
948,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-7,3,христос,0.2843
948,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-7,4,расцутен,0.2748
948,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-7,5,обновен,0.2671
948,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-7,6,вее,0.2312
948,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-7,7,јатка,0.2283
948,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-7,8,овошка,0.2102
948,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-7,9,прска,0.2102
948,Ефтим Клетников,НА ПОЛНОЌ КОГА ПРСКА ЈАТКАТА НА МРАКОТ-7,10,детски,0.2004
949,Ефтим Клетников,темно место,1,господине,0.6361
949,Ефтим Клетников,темно место,2,слеге,0.3509
949,Ефтим Клетников,темно место,3,долу,0.3134
949,Ефтим Клетников,темно место,4,господ,0.2495
949,Ефтим Клетников,темно место,5,буф,0.1755
949,Ефтим Клетников,темно место,6,данте,0.1755
949,Ефтим Клетников,темно место,7,овиди,0.1755
949,Ефтим Клетников,темно место,8,госпоѓ,0.1659
949,Ефтим Клетников,темно место,9,девица,0.1537
949,Ефтим Клетников,темно место,10,марија,0.1537
950,Ефтим Клетников,моливот на поетот,1,галопира,0.4828
950,Ефтим Клетников,моливот на поетот,2,неуморлив,0.4828
950,Ефтим Клетников,моливот на поетот,3,коњаник,0.463
950,Ефтим Клетников,моливот на поетот,4,хартија,0.3998
950,Ефтим Клетников,моливот на поетот,5,поле,0.258
950,Ефтим Клетников,моливот на поетот,6,бел,0.2187
950,Ефтим Клетников,моливот на поетот,7,ноќ,0.2125
951,Ефтим Клетников,светлината е огромна тајна,1,лула,0.4195
951,Ефтим Клетников,светлината е огромна тајна,2,тајна,0.3045
951,Ефтим Клетников,светлината е огромна тајна,3,адамова,0.268
951,Ефтим Клетников,светлината е огромна тајна,4,земјички,0.268
951,Ефтим Клетников,светлината е огромна тајна,5,непроѕирен,0.268
951,Ефтим Клетников,светлината е огромна тајна,6,господе,0.2534
951,Ефтим Клетников,светлината е огромна тајна,7,модра,0.2429
951,Ефтим Клетников,светлината е огромна тајна,8,модрина,0.2227
951,Ефтим Клетников,светлината е огромна тајна,9,вулкан,0.2178
951,Ефтим Клетников,светлината е огромна тајна,10,огромен,0.2003
952,Ефтим Клетников,светлината е огромна тајна,1,бомбардер,0.2808
952,Ефтим Клетников,светлината е огромна тајна,2,авион,0.2461
952,Ефтим Клетников,светлината е огромна тајна,3,налет,0.2391
952,Ефтим Клетников,светлината е огромна тајна,4,одење,0.2391
952,Ефтим Клетников,светлината е огромна тајна,5,поверува,0.2282
952,Ефтим Клетников,светлината е огромна тајна,6,вода,0.2166
952,Ефтим Клетников,светлината е огромна тајна,7,брз,0.2128
952,Ефтим Клетников,светлината е огромна тајна,8,засидри,0.1404
952,Ефтим Клетников,светлината е огромна тајна,9,изведе,0.1404
952,Ефтим Клетников,светлината е огромна тајна,10,лукав,0.1404
953,Ефтим Клетников,шумски пат I.,1,заковува,0.2917
953,Ефтим Клетников,шумски пат I.,2,ноември,0.2917
953,Ефтим Клетников,шумски пат I.,3,шуморлив,0.2917
953,Ефтим Клетников,шумски пат I.,4,воскреснам,0.2757
953,Ефтим Клетников,шумски пат I.,5,трпка,0.2484
953,Ефтим Клетников,шумски пат I.,6,шајка,0.2484
953,Ефтим Клетников,шумски пат I.,7,издолжува,0.237
953,Ефтим Клетников,шумски пат I.,8,удар,0.2324
953,Ефтим Клетников,шумски пат I.,9,билка,0.2211
953,Ефтим Клетников,шумски пат I.,10,крст,0.2211
954,Ефтим Клетников,шумски пат II.,1,скончува,0.3065
954,Ефтим Клетников,шумски пат II.,2,шумор,0.3065
954,Ефтим Клетников,шумски пат II.,3,светлина,0.2907
954,Ефтим Клетников,шумски пат II.,4,воскреснам,0.2897
954,Ефтим Клетников,шумски пат II.,5,дах,0.2778
954,Ефтим Клетников,шумски пат II.,6,монах,0.2778
954,Ефтим Клетников,шумски пат II.,7,вжарен,0.2685
954,Ефтим Клетников,шумски пат II.,8,испие,0.2685
954,Ефтим Клетников,шумски пат II.,9,издолжува,0.2491
954,Ефтим Клетников,шумски пат II.,10,светлосен,0.2359
955,Ефтим Клетников,шумски пат III.,1,врисок,0.3605
955,Ефтим Клетников,шумски пат III.,2,оддели,0.3605
955,Ефтим Клетников,шумски пат III.,3,пресретне,0.3605
955,Ефтим Клетников,шумски пат III.,4,монах,0.3268
955,Ефтим Клетников,шумски пат III.,5,смртоносен,0.307
955,Ефтим Клетников,шумски пат III.,6,ита,0.2694
955,Ефтим Клетников,шумски пат III.,7,молња,0.2509
955,Ефтим Клетников,шумски пат III.,8,утроба,0.246
955,Ефтим Клетников,шумски пат III.,9,невидлив,0.2198
955,Ефтим Клетников,шумски пат III.,10,дели,0.2172
956,Ефтим Клетников,шумски пат IV.,1,релјефен,0.2609
956,Ефтим Клетников,шумски пат IV.,2,вкрстен,0.2466
956,Ефтим Клетников,шумски пат IV.,3,окован,0.2466
956,Ефтим Клетников,шумски пат IV.,4,воскресне,0.2365
956,Ефтим Клетников,шумски пат IV.,5,греда,0.2365
956,Ефтим Клетников,шумски пат IV.,6,кип,0.2365
956,Ефтим Клетников,шумски пат IV.,7,лавиринт,0.2365
956,Ефтим Клетников,шумски пат IV.,8,сенко,0.2365
956,Ефтим Клетников,шумски пат IV.,9,шајка,0.2222
956,Ефтим Клетников,шумски пат IV.,10,удар,0.2079
957,Ефтим Клетников,вечера (тајна?),1,вино,0.3704
957,Ефтим Клетников,вечера (тајна?),2,негов,0.3139
957,Ефтим Клетников,вечера (тајна?),3,елеонски,0.2013
957,Ефтим Клетников,вечера (тајна?),4,испозаспи,0.2013
957,Ефтим Клетников,вечера (тајна?),5,неопитен,0.2013
957,Ефтим Клетников,вечера (тајна?),6,профитер,0.2013
957,Ефтим Клетников,вечера (тајна?),7,саботер,0.2013
957,Ефтим Клетников,вечера (тајна?),8,крв,0.195
957,Ефтим Клетников,вечера (тајна?),9,испиен,0.1903
957,Ефтим Клетников,вечера (тајна?),10,стол,0.1903
958,Ефтим Клетников,есеј : голгота,1,зрнце,0.5016
958,Ефтим Клетников,есеј : голгота,2,песок,0.3221
958,Ефтим Клетников,есеј : голгота,3,ангел,0.2004
958,Ефтим Клетников,есеј : голгота,4,вода,0.1853
958,Ефтим Клетников,есеј : голгота,5,вае,0.1602
958,Ефтим Клетников,есеј : голгота,6,воскресен,0.1602
958,Ефтим Клетников,есеј : голгота,7,сунѓер,0.1602
958,Ефтим Клетников,есеј : голгота,8,усвиту,0.1602
958,Ефтим Клетников,есеј : голгота,9,голгота,0.1514
958,Ефтим Клетников,есеј : голгота,10,жештина,0.1514
959,Ефтим Клетников,во здивот и издивот,1,умира,0.5911
959,Ефтим Клетников,во здивот и издивот,2,еден,0.2822
959,Ефтим Клетников,во здивот и издивот,3,издив,0.2732
959,Ефтим Клетников,во здивот и издивот,4,напушти,0.2402
959,Ефтим Клетников,во здивот и издивот,5,прв,0.2145
959,Ефтим Клетников,во здивот и издивот,6,молња,0.2098
959,Ефтим Клетников,во здивот и издивот,7,риба,0.2003
959,Ефтим Клетников,во здивот и издивот,8,друг,0.1873
959,Ефтим Клетников,во здивот и издивот,9,сончев,0.1747
959,Ефтим Клетников,во здивот и издивот,10,живот,0.1737
960,Ефтим Клетников,жестоко,1,дете,0.312
960,Ефтим Клетников,жестоко,2,јаде,0.2456
960,Ефтим Клетников,жестоко,3,научи,0.2279
960,Ефтим Клетников,жестоко,4,мој,0.2131
960,Ефтим Клетников,жестоко,5,пие,0.2014
960,Ефтим Клетников,жестоко,6,награда,0.162
960,Ефтим Клетников,жестоко,7,напнува,0.162
960,Ефтим Клетников,жестоко,8,плука,0.162
960,Ефтим Клетников,жестоко,9,птичји,0.162
960,Ефтим Клетников,жестоко,10,твојотти,0.162
961,Ефтим Клетников,кукавица 1.,1,испили,0.2809
961,Ефтим Клетников,кукавица 1.,2,непоканет,0.2809
961,Ефтим Клетников,кукавица 1.,3,одгласува,0.2809
961,Ефтим Клетников,кукавица 1.,4,потомок,0.2809
961,Ефтим Клетников,кукавица 1.,5,подметнува,0.2655
961,Ефтим Клетников,кукавица 1.,6,преток,0.2655
961,Ефтим Клетников,кукавица 1.,7,достоен,0.2546
961,Ефтим Клетников,кукавица 1.,8,кукање,0.2546
961,Ефтим Клетников,кукавица 1.,9,кукавички,0.2461
961,Ефтим Клетников,кукавица 1.,10,подмолен,0.2392
962,Ефтим Клетников,кукавица   2.,1,глас,0.3927
962,Ефтим Клетников,кукавица   2.,2,поплавува,0.2678
962,Ефтим Клетников,кукавица   2.,3,коба,0.2531
962,Ефтим Клетников,кукавица   2.,4,ненадеен,0.2531
962,Ефтим Клетников,кукавица   2.,5,преток,0.2531
962,Ефтим Клетников,кукавица   2.,6,затрепери,0.2427
962,Ефтим Клетников,кукавица   2.,7,исполни,0.2346
962,Ефтим Клетников,кукавица   2.,8,кукавички,0.2346
962,Ефтим Клетников,кукавица   2.,9,птичај,0.2346
962,Ефтим Клетников,кукавица   2.,10,смртен,0.2134
963,Ефтим Клетников,гавранот,1,кајшто,0.4128
963,Ефтим Клетников,гавранот,2,сведоку,0.2836
963,Ефтим Клетников,гавранот,3,соседу,0.2836
963,Ефтим Клетников,гавранот,4,дејствува,0.2681
963,Ефтим Клетников,гавранот,5,неминовен,0.2681
963,Ефтим Клетников,гавранот,6,мудро,0.257
963,Ефтим Клетников,гавранот,7,преобразен,0.2415
963,Ефтим Клетников,гавранот,8,секако,0.222
963,Ефтим Клетников,гавранот,9,твој,0.2136
963,Ефтим Клетников,гавранот,10,клун,0.2091
964,Ефтим Клетников,влечење за јазик,1,јадеж,0.3726
964,Ефтим Клетников,влечење за јазик,2,служи,0.3173
964,Ефтим Клетников,влечење за јазик,3,јазик,0.3087
964,Ефтим Клетников,влечење за јазик,4,влече,0.2455
964,Ефтим Клетников,влечење за јазик,5,жилет,0.1863
964,Ефтим Клетников,влечење за јазик,6,инаети,0.1863
964,Ефтим Клетников,влечење за јазик,7,леѓен,0.1863
964,Ефтим Клетников,влечење за јазик,8,мечка,0.1863
964,Ефтим Клетников,влечење за јазик,9,можебијас,0.1863
964,Ефтим Клетников,влечење за јазик,10,пријави,0.1863
965,Ефтим Клетников,матно стакло,1,кафез,0.3061
965,Ефтим Клетников,матно стакло,2,матен,0.2952
965,Ефтим Клетников,матно стакло,3,стакло,0.292
965,Ефтим Клетников,матно стакло,4,ѕид,0.2382
965,Ефтим Клетников,матно стакло,5,залетува,0.2076
965,Ефтим Клетников,матно стакло,6,контура,0.2076
965,Ефтим Клетников,матно стакло,7,има,0.1963
965,Ефтим Клетников,матно стакло,8,потоне,0.1882
965,Ефтим Клетников,матно стакло,9,погледнува,0.1819
965,Ефтим Клетников,матно стакло,10,притиснат,0.1819
966,Ефтим Клетников,лош сон : ограда од боцкав тељ,1,воздржано,0.3554
966,Ефтим Клетников,лош сон : ограда од боцкав тељ,2,прорез,0.3554
966,Ефтим Клетников,лош сон : ограда од боцкав тељ,3,насмевнува,0.3221
966,Ефтим Клетников,лош сон : ограда од боцкав тељ,4,ограда,0.3026
966,Ефтим Клетников,лош сон : ограда од боцкав тељ,5,нишан,0.2952
966,Ефтим Клетников,лош сон : ограда од боцкав тељ,6,пораз,0.2832
