author,song_title,word,lemma,pos,xpos,feats
Богомил Ѓузел,VIII,сонцето,сонце,NOUN,Ncnsny,Case=Nom|Definite=Def|Gender=Neut|Number=Sing
Богомил Ѓузел,VIII,сè,сè,ADV,Rgp,Degree=Pos
Богомил Ѓузел,VIII,уште,уште,ADV,Rgp,Degree=Pos
Богомил Ѓузел,VIII,таму,таму,ADV,Rgp,Degree=Pos|PronType=Dem
Богомил Ѓузел,VIII,облаците,облак,NOUN,Ncmpny,Case=Nom|Definite=Def|Gender=Masc|Number=Plur
Богомил Ѓузел,VIII,ламба,ламба,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Богомил Ѓузел,VIII,броди,броди,VERB,Vmeia-s-n,Aspect=Perf|Mood=Ind|Number=Sing|Polarity=Pos|Tense=Past
Богомил Ѓузел,VIII,полека,полека,ADV,Rgp,Degree=Pos
Богомил Ѓузел,VIII,магла,магла,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Богомил Ѓузел,VIII,одеднаш,одеднаш,ADV,Rgp,Degree=Pos
Богомил Ѓузел,VIII,светнува,светнува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,болка,болка,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Богомил Ѓузел,VIII,зракот,зрак,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,светилникот,светилник,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,море,море,NOUN,Ncnsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Богомил Ѓузел,VIII,навек,навек,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Богомил Ѓузел,VIII,всушност,всушност,ADV,Rdp,AdvType=Mod|Degree=Pos
Богомил Ѓузел,VIII,облаците,облак,NOUN,Ncmpny,Case=Nom|Definite=Def|Gender=Masc|Number=Plur
Богомил Ѓузел,VIII,движат,движи,VERB,Vmpip3p-n,Aspect=Prog|Mood=Ind|Number=Plur|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,привидот,привид,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,престане,престане,VERB,Vmeip3s-n,Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,помалу,малу,ADV,Rgc,Degree=Cmp
Богомил Ѓузел,VIII,кренеме,крене,VERB,Vmeip1p-n,Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,налактени,налактен,ADJ,Afp-p-n,Definite=Ind|Degree=Pos|Number=Plur
Богомил Ѓузел,VIII,сега,сега,ADV,Rgp,Degree=Pos
Богомил Ѓузел,VIII,сè,сè,ADV,Rgp,Degree=Pos
Богомил Ѓузел,VIII,хоризонтот,хоризонт,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,полека,полека,ADV,Rgp,Degree=Pos
Богомил Ѓузел,VIII,замаглува,замаглува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,испарувањата,испарување,NOUN,Ncnpny,Case=Nom|Definite=Def|Gender=Neut|Number=Plur
Богомил Ѓузел,VIII,влажиото,влаж,ADJ,Afpns-y,Definite=Def|Degree=Pos|Gender=Neut|Number=Sing
Богомил Ѓузел,VIII,попладне,попладне,NOUN,Ncnsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Богомил Ѓузел,VIII,далечна,далечен,ADJ,Afpfs-n,Definite=Ind|Degree=Pos|Gender=Fem|Number=Sing
Богомил Ѓузел,VIII,прилика,прилика,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Богомил Ѓузел,VIII,стоејќи,стои,ADV,Rv,VerbForm=Conv
Богомил Ѓузел,VIII,врвот,врв,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,спротивниот,спротивен,ADJ,Afpms-y,Definite=Def|Degree=Pos|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,рид,рид,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,дете,дете,NOUN,Ncnsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Богомил Ѓузел,VIII,лета,лета,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,змеј,змеј,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,старец,старец,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,потпира,потпира,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,патерици,патерица,NOUN,Ncfpnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Plur
Богомил Ѓузел,VIII,сонцето,сонце,NOUN,Ncnsny,Case=Nom|Definite=Def|Gender=Neut|Number=Sing
Богомил Ѓузел,VIII,осветлува,осветлува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,просторот,простор,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,раска,раска,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Богомил Ѓузел,VIII,хоризонтот,хоризонт,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,почнува,почнува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,трепери,трепери,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,жичка,жичка,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Богомил Ѓузел,VIII,пламен,пламен,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,потем,потем,ADV,Rgp,Degree=Pos
Богомил Ѓузел,VIII,претвора,претвора,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,цврста,цврст,ADJ,Afpfs-y,Definite=Def|Degree=Pos|Gender=Fem|Number=Sing
Богомил Ѓузел,VIII,игла,игла,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Богомил Ѓузел,VIII,надојде,надојде,VERB,Vmeia-s-n,Aspect=Perf|Mood=Ind|Number=Sing|Polarity=Pos|Tense=Past
Богомил Ѓузел,VIII,облак,облак,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,можеби,можеби,ADV,Rdp,AdvType=Mod|Degree=Pos
Богомил Ѓузел,VIII,навистина,навистина,ADV,Rgp,Degree=Pos
Богомил Ѓузел,VIII,неподвижен,неподвижен,ADJ,Afpms-n,Definite=Ind|Degree=Pos|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,столб,столб,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,кота,кота,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Богомил Ѓузел,VIII,знаел,знае,VERB,Vmpic-smn,Aspect=Prog|Gender=Masc|Mood=Ind|Number=Sing|Polarity=Pos
Богомил Ѓузел,VIII,толку,толку,ADV,Rgp,Degree=Pos|PronType=Dem
Богомил Ѓузел,VIII,кусовечни,кусовечен,ADJ,Afp-p-n,Definite=Ind|Degree=Pos|Number=Plur
Богомил Ѓузел,VIII,овде,овде,ADV,Rgp,Degree=Pos
Богомил Ѓузел,VIII,можеме,може,VERB,Vopip1p-n,Aspect=Prog|Mood=Ind|Number=Plur|Person=1|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,кажеме,каже,VERB,Vmeip1p-n,Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,мораме,мора,VERB,Vopip1p-n,Aspect=Prog|Mood=Ind|Number=Plur|Person=1|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,кренеме,крене,VERB,Vmeip1p-n,Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,заминеме,замине,VERB,Vmeip1p-n,Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,неделата,недела,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Богомил Ѓузел,VIII,така,така,ADV,Rgp,Degree=Pos|PronType=Dem
Богомил Ѓузел,VIII,завршува,завршува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,апсолутен,апсолутен,ADJ,Ap-ms-n,Definite=Ind|Gender=Masc|Number=Sing|VerbForm=Part
Богомил Ѓузел,VIII,ден,ден,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,набљудува,набљудува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,самозадоволство,самозадоволство,NOUN,Ncnsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Богомил Ѓузел,VIII,создадениот,создаден,ADJ,Ap-ms-y,Definite=Def|Gender=Masc|Number=Sing|VerbForm=Part
Богомил Ѓузел,VIII,свет,свет,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,светот,свет,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,никогаш,никогаш,ADV,Rgp,Degree=Pos|PronType=Neg
Богомил Ѓузел,VIII,создаден,создаден,ADJ,Ap-ms-n,Definite=Ind|Gender=Masc|Number=Sing|VerbForm=Part
Богомил Ѓузел,VIII,доволно,доволно,ADV,Rgp,Degree=Pos
Богомил Ѓузел,VIII,никаковси,никаковси,ADJ,Ag-ms-n,Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,бог,бог,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,пророк,пророк,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,ил,ил,ADJ,Afpms-n,Definite=Ind|Degree=Pos|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,поет,поет,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,набљудува,набљудува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,синај,синај,PROPN,Npmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,арарат,арарат,PROPN,Npmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,друг,друг,ADJ,Ag-ms-n,Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,именуван,именуван,ADJ,Ap-ms-n,Definite=Ind|Gender=Masc|Number=Sing|VerbForm=Part
Богомил Ѓузел,VIII,ил,ил,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,безимен,безимен,ADJ,Afpms-n,Definite=Ind|Degree=Pos|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,рид,рид,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,неделата,недела,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Богомил Ѓузел,VIII,завршува,завршува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,така,така,ADV,Rgp,Degree=Pos|PronType=Dem
Богомил Ѓузел,VIII,ден,ден,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,деновите,ден,NOUN,Ncmpny,Case=Nom|Definite=Def|Gender=Masc|Number=Plur
Богомил Ѓузел,VIII,неделата,недела,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Богомил Ѓузел,VIII,ден,ден,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,одмор,одмор,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,одмор,одмор,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,медитација,медитација,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Богомил Ѓузел,VIII,завршува,завршува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,врвот,врв,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,акцијата,акција,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Богомил Ѓузел,VIII,чувството,чувство,NOUN,Ncnsny,Case=Nom|Definite=Def|Gender=Neut|Number=Sing
Богомил Ѓузел,VIII,мислата,мисла,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Богомил Ѓузел,VIII,летото,лето,NOUN,Ncnsny,Case=Nom|Definite=Def|Gender=Neut|Number=Sing
Богомил Ѓузел,VIII,завршуваат,завршува,VERB,Vmpip3p-n,Aspect=Prog|Mood=Ind|Number=Plur|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,годишните,годишен,ADJ,Ag--p-y,Definite=Def|Number=Plur
Богомил Ѓузел,VIII,доби,добие,VERB,Vmeia-s-n,Aspect=Perf|Mood=Ind|Number=Sing|Polarity=Pos|Tense=Past
Богомил Ѓузел,VIII,сокот,сок,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,чуван,чуван,ADJ,Ap-ms-n,Definite=Ind|Gender=Masc|Number=Sing|VerbForm=Part
Богомил Ѓузел,VIII,почвата,почва,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Богомил Ѓузел,VIII,зиме,зиме,NOUN,Ncnsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Богомил Ѓузел,VIII,качува,качува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,врвниот,врвен,ADJ,Afpms-y,Definite=Def|Degree=Pos|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,густеж,густеж,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,лисје,лисје,NOUN,Ncnsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Богомил Ѓузел,VIII,круните,круна,NOUN,Ncfpny,Case=Nom|Definite=Def|Gender=Fem|Number=Plur
Богомил Ѓузел,VIII,дрвјата,дрвје,NOUN,Ncnpny,Case=Nom|Definite=Def|Gender=Neut|Number=Plur
Богомил Ѓузел,VIII,завршување,завршување,NOUN,Ncnsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Богомил Ѓузел,VIII,крај,крај,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,миг,миг,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,завршува,завршува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,неискупиво,неискупиво,ADV,Rgp,Degree=Pos
Богомил Ѓузел,VIII,може,може,VERB,Vopip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,повтори,повтори,VERB,Vmeia-s-n,Aspect=Perf|Mood=Ind|Number=Sing|Polarity=Pos|Tense=Past
Богомил Ѓузел,VIII,стапките,стапка,NOUN,Ncfpny,Case=Nom|Definite=Def|Gender=Fem|Number=Plur
Богомил Ѓузел,VIII,наши,наш,ADJ,As--p-n,Definite=Ind|Number=Plur|Poss=Yes
Богомил Ѓузел,VIII,одредат,одреди,VERB,Vmeip3p-n,Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,треба,треба,VERB,Vopip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,VIII,идниот,иден,ADJ,Ag-ms-y,Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,чекор,чекор,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,прогресот,прогрес,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,драмскиот,драмски,ADJ,Ag-ms-y,Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,развиток,развиток,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,VIII,дејствието,дејствие,NOUN,Ncnsny,Case=Nom|Definite=Def|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,деновите,ден,NOUN,Ncmpny,Case=Nom|Definite=Def|Gender=Masc|Number=Plur
Богомил Ѓузел,IX,овде,овде,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,веќе,веќе,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,изброени,изброен,ADJ,Ap--p-n,Definite=Ind|Number=Plur|VerbForm=Part
Богомил Ѓузел,IX,срце,срце,NOUN,Ncnsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,набргу,набргу,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,кренеме,крене,VERB,Vmeip1p-n,Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,котвата,котво,NOUN,Ncnpny,Case=Nom|Definite=Def|Gender=Neut|Number=Plur
Богомил Ѓузел,IX,лесна,лесен,ADJ,Afpfs-n,Definite=Ind|Degree=Pos|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,пердув,пердув,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,заминеме,замине,VERB,Vmeip1p-n,Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,кајшто,кајшто,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,ветрот,ветер,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,носи,носи,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,веќе,веќе,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,онаму,онаму,ADV,Rgp,Degree=Pos|PronType=Dem
Богомил Ѓузел,IX,веќе,веќе,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,тастиот,таст,ADJ,Afpms-y,Definite=Def|Degree=Pos|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,круг,круг,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,годината,година,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,кота,кота,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,сакале,сака,VERB,Vopic-p-n,Aspect=Prog|Mood=Ind|Number=Plur|Polarity=Pos
Богомил Ѓузел,IX,поарно,рно,ADV,Rgc,Degree=Cmp
Богомил Ѓузел,IX,вака,вака,ADV,Rgp,Degree=Pos|PronType=Dem
Богомил Ѓузел,IX,заедно,заедно,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,семињата,семе,NOUN,Ncnpny,Case=Nom|Definite=Def|Gender=Neut|Number=Plur
Богомил Ѓузел,IX,ветрот,ветер,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,веќе,веќе,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,одронува,одронува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,носи,носи,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,таму,таму,ADV,Rgp,Degree=Pos|PronType=Dem
Богомил Ѓузел,IX,родат,роди,VERB,Vmeip3p-n,Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,згинат,згине,VERB,Vmeip3p-n,Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,веќе,веќе,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,наша,наш,ADJ,As-fs-n,Definite=Ind|Gender=Fem|Number=Sing|Poss=Yes
Богомил Ѓузел,IX,волја,волја,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,поарно,рно,ADV,Rgc,Degree=Cmp
Богомил Ѓузел,IX,вака,вака,ADV,Rgp,Degree=Pos|PronType=Dem
Богомил Ѓузел,IX,заграб,заграб,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,песок,песок,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,пустината,пустина,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Богомил Ѓузел,IX,доволен,доволен,ADJ,Afpms-n,Definite=Ind|Degree=Pos|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,изброи,изброи,VERB,Vmeia-s-n,Aspect=Perf|Mood=Ind|Number=Sing|Polarity=Pos|Tense=Past
Богомил Ѓузел,IX,годините,година,NOUN,Ncfpny,Case=Nom|Definite=Def|Gender=Fem|Number=Plur
Богомил Ѓузел,IX,дојдат,дојде,VERB,Vmeip3p-n,Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,веќе,веќе,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,назад,назад,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,научивме,научи,VERB,Vmeia1p-n,Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Polarity=Pos|Tense=Past
Богомил Ѓузел,IX,истрадавме,истрадавме,VERB,Q-s,
Богомил Ѓузел,IX,заедно,заедно,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,вакви,ваков,ADJ,Ag--p-n,Definite=Ind|Number=Plur
Богомил Ѓузел,IX,цели,цел,ADJ,Afp-p-n,Definite=Ind|Degree=Pos|Number=Plur
Богомил Ѓузел,IX,потполни,потполен,ADJ,Ap--p-n,Definite=Ind|Number=Plur
Богомил Ѓузел,IX,чесно,чесно,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,заработивме,заработи,VERB,Vmeia1p-n,Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Polarity=Pos|Tense=Past
Богомил Ѓузел,IX,порано,рано,ADV,Rgc,Degree=Cmp
Богомил Ѓузел,IX,предоцна,предоцна,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,испуштиме,испушти,VERB,Vmeip1p-n,Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,крикот,крик,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,фрливме,фрли,VERB,Vmeia1p-n,Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Polarity=Pos|Tense=Past
Богомил Ѓузел,IX,диокот,диок,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,кружи,кружи,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,кајшто,кајшто,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,треба,треба,VERB,Vopip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,врежавме,врежавме,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=1|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,зборови,збор,NOUN,Ncmpnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Plur
Богомил Ѓузел,IX,камен,камен,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Богомил Ѓузел,IX,месо,месо,NOUN,Ncnsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Богомил Ѓузел,IX,одрековме,одрековме,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,веќе,веќе,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,наши,наш,ADJ,As--p-n,Definite=Ind|Number=Plur|Poss=Yes
Богомил Ѓузел,IX,нечии,нечиј,ADJ,As--p-n,Definite=Ind|Number=Plur|Poss=Yes
Богомил Ѓузел,IX,наши,наш,ADJ,As--p-n,Definite=Ind|Number=Plur|Poss=Yes
Богомил Ѓузел,IX,вратат,врати,VERB,Vmeip3p-n,Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Polarity=Pos|Tense=Pres
Богомил Ѓузел,IX,назад,назад,ADV,Rgp,Degree=Pos
Богомил Ѓузел,IX,поарно,рно,ADV,Rgc,Degree=Cmp
Богомил Ѓузел,IX,никаде,никаде,ADV,Rap,Degree=Pos
Богомил Ѓузел,IX,назад,назад,ADV,Rgp,Degree=Pos
